id,no_of_bed,no_of_bath,neighbourhoodID,room_type_ID,price,number_of_reviews,rating,licenseID,calendar.count_demand
8.98514E+17,2,1,22,2,195,96,4.74,2,2
8.98542E+17,3,2,3,1,529,18,4.89,2,197
8.9855E+17,1,1,22,2,184,72,4.71,2,12
8.98567E+17,2,1,22,2,205,17,4.67,2,1
8.98725E+17,1,1,8,2,190,1,0,2,96
8.98779E+17,2,1,6,1,138,3,4.33,2,294
8.98831E+17,1,1,8,1,109,24,4.92,2,8
8.98871E+17,2,2,2,1,471,13,4.85,2,200
8.98957E+17,2,1,20,2,53,11,4,2,185
8.99191E+17,6,2,15,1,136,18,4.95,2,286
8.99204E+17,4,2,14,1,250,23,4.96,2,364
8.99212E+17,1,1,3,1,87,38,4.9,2,279
8.99263E+17,1,1,2,1,139,0,0,4,18
8.99328E+17,3,1,11,1,280,22,4.82,2,56
8.99419E+17,1,1,2,1,215,14,4.93,2,265
8.99424E+17,1,1,2,1,150,1,0,1,276
8.99512E+17,3,1,11,1,135,1,0,2,276
8.99566E+17,2,1,15,1,79,37,4.89,2,232
8.99583E+17,3,1,16,1,125,21,4.86,2,199
8.99941E+17,2,2,22,1,203,3,4.67,2,243
8.99988E+17,5,2,20,1,169,1,0,4,142
9.00014E+17,1,1,13,2,39,1,0,2,95
9.00086E+17,2,1,17,1,110,8,4.88,2,323
9.00109E+17,1,1,13,1,228,1,0,4,143
9.00195E+17,3,2.5,21,1,155,26,4.85,2,24
9.00935E+17,1,1,23,2,250,10,4.9,2,186
9.01446E+17,4,2,8,1,189,26,4.96,2,313
9.01719E+17,1,1,1,2,543,0,0,2,350
9.01813E+17,1,1,2,1,129,1,0,4,102
9.02048E+17,2,1,3,1,250,9,4.78,2,185
9.02086E+17,3,2.5,22,1,290,11,5,1,263
9.02171E+17,2,1,16,1,172,1,0,4,316
9.02191E+17,1,1,16,1,141,3,5,4,298
9.02248E+17,1,1,16,1,100,0,0,4,306
9.02263E+17,2,1.5,20,1,139,2,0,4,232
9.02284E+17,2,2,2,1,499,11,5,2,258
9.02378E+17,8,5.5,18,1,436,33,4.76,2,120
9.03006E+17,1,1,22,1,79,0,0,4,306
9.03112E+17,1,1,22,1,84,26,4.67,2,363
9.03126E+17,3,1,20,1,220,17,4.53,2,241
9.03156E+17,3,1,4,1,150,1,0,4,209
9.03203E+17,2,1,7,1,118,2,0,2,207
9.0327E+17,3,1,23,1,126,2,0,4,198
9.03307E+17,1,1,2,1,129,1,0,4,10
9.03336E+17,2,1,2,1,156,19,4.95,2,211
9.03703E+17,2,2,2,1,250,0,0,4,105
9.0372E+17,1,1,2,1,237,7,5,2,351
9.03746E+17,2,2,5,1,319,1,0,2,4
9.03777E+17,2,1.5,11,1,140,1,0,4,235
9.03874E+17,1,1,2,1,175,1,0,4,1
9.03943E+17,1,1,22,1,457,1,0,2,276
9.04007E+17,1,1,2,1,230,3,5,4,314
9.04313E+17,1,1,5,1,84,1,0,4,49
9.04368E+17,2,1,2,1,202,18,4.9,2,151
9.04442E+17,3,2,22,1,793,23,5,2,34
9.04495E+17,3,1,1,1,110,6,4.17,1,305
9.04688E+17,2,1,12,1,71,58,4.82,2,172
9.04835E+17,2,1,3,1,133,40,4.63,2,252
9.04986E+17,2,1,2,1,139,10,4.9,2,31
9.05044E+17,1,1,16,1,71,1,0,4,317
9.05229E+17,3,3.5,21,1,222,6,5,2,18
9.0539E+17,1,1,22,1,126,24,4.96,2,23
9.05407E+17,1,1.5,4,2,220,2,0,1,276
9.05843E+17,2,1,20,2,56,8,4.75,2,187
9.05845E+17,2,1,20,2,56,7,4.63,2,186
9.05985E+17,2,1,17,2,98,23,4.78,2,54
9.06014E+17,1,1,3,1,149,1,0,4,7
9.0605E+17,1,1,8,2,72,31,4.87,2,296
9.06166E+17,2,1.5,21,1,165,16,4.88,2,14
9.06495E+17,2,2,2,1,143,1,0,4,187
9.06613E+17,2,2,4,1,161,19,4.84,2,104
9.06774E+17,4,2,12,1,241,20,4.8,2,18
9.06851E+17,1,1,20,1,129,12,4.83,2,101
9.06872E+17,3,1,13,1,151,2,0,2,77
9.07298E+17,1,1,2,1,55,1,0,4,96
9.07401E+17,1,1,10,2,108,21,4.71,2,276
9.07401E+17,1,1,10,2,118,25,4.84,2,275
9.07474E+17,3,1,7,1,187,23,4.74,2,109
9.07592E+17,3,2.5,23,1,370,6,4.33,2,305
9.07623E+17,1,1,20,1,150,2,0,4,277
9.0792E+17,1,1,16,1,89,28,4.82,2,286
9.0806E+17,1,1,2,1,168,0,0,4,1
9.08079E+17,1,1,1,1,110,52,4.92,2,128
9.08213E+17,2,1,2,1,240,2,0,2,355
9.08214E+17,1,0.5,9,2,80,2,0,4,171
9.08271E+17,4,2.5,13,1,500,2,0,2,329
9.0832E+17,4,2,8,1,400,15,5,2,195
9.08353E+17,4,2,20,1,100,16,4.81,2,365
8.92833E+17,2,2,2,1,160,0,0,1,0
9.08377E+17,1,1,7,1,148,21,4.9,2,326
9.08624E+17,1,1,2,1,443,17,5,2,96
9.08722E+17,1,1,13,1,112,0,0,4,66
9.08772E+17,1,1,13,1,101,1,0,4,79
9.088E+17,1,1,13,1,139,2,0,4,119
9.08836E+17,1,1,13,1,74,1,0,4,74
9.08855E+17,3,1,13,1,53,2,0,4,171
9.08898E+17,1,1,10,1,57,25,4.92,2,306
9.08966E+17,1,1,2,1,145,31,4.84,2,361
9.09034E+17,2,1,2,1,164,0,0,4,1
9.09391E+17,1,1,13,1,110,0,0,4,275
9.09475E+17,1,1,13,1,81,9,5,2,23
9.09578E+17,4,2,2,1,399,2,0,2,212
9.09595E+17,2,1,17,1,169,18,5,2,365
9.09614E+17,2,1,8,1,115,9,4.44,2,264
9.09623E+17,2,1,8,1,145,2,0,2,306
9.09658E+17,5,3,4,1,352,30,4.63,2,39
9.09676E+17,2,1,22,1,130,0,0,4,180
9.09718E+17,3,2,3,1,164,25,4.92,2,242
9.09771E+17,1,1,15,2,60,2,0,4,25
9.0978E+17,2,1,3,1,144,23,4.92,2,13
9.09789E+17,1,1,15,2,60,3,4.67,4,109
8.94449E+17,2,1.5,2,1,183,2,0,1,0
9.09797E+17,4,2,2,1,415,45,4.96,2,70
9.0998E+17,1,1,21,1,80,21,4.76,2,5
9.10153E+17,2,1.5,15,1,101,17,4.94,2,303
9.10168E+17,4,2.5,11,1,956,4,4.75,2,136
9.10175E+17,2,1,2,1,160,23,4.91,2,312
9.10375E+17,4,3,11,1,679,9,5,2,292
9.10431E+17,1,1,5,1,140,1,0,2,331
9.10529E+17,1,1,2,2,109,36,4.97,1,219
9.10793E+17,5,3,7,1,220,13,4.69,2,339
9.10858E+17,3,1,2,1,70,44,4.73,2,309
9.10895E+17,5,2,2,1,118,16,4.75,2,308
9.10904E+17,4,1,11,1,103,38,4.82,2,294
9.10913E+17,3,2,22,1,104,32,4.88,2,319
9.10919E+17,1,1,16,3,135,1,0,1,1
9.10956E+17,3,2,15,1,110,26,4.92,2,242
9.1097E+17,1,1,2,1,116,1,0,2,361
9.10995E+17,4,2,2,1,189,1,0,4,263
9.11058E+17,2,1,5,1,108,41,4.93,2,194
9.1109E+17,3,1.5,8,1,187,13,5,2,33
9.11271E+17,2,2,2,1,171,21,5,2,333
9.11534E+17,2,1,2,1,116,22,4.77,2,63
9.11833E+17,1,1,12,2,99,11,4.64,2,229
9.11887E+17,1,1,8,1,149,15,4.8,2,101
9.11945E+17,1,1,2,1,110,3,5,4,1
8.97967E+17,2,1,8,2,150,1,0,1,0
9.11949E+17,1,1,20,1,263,7,5,2,186
9.12264E+17,5,2.5,7,1,202,1,0,4,206
9.124E+17,2,1.5,2,1,286,18,4.94,2,269
9.12441E+17,3,3,1,1,381,10,5,2,36
9.12449E+17,2,1,2,1,153,36,4.61,2,199
9.1249E+17,3,2,13,1,200,10,4.2,2,9
9.12493E+17,1,1,5,1,167,15,4.47,2,187
9.12611E+17,1,1,22,2,159,3,3.67,1,216
9.12663E+17,3,1,11,1,130,0,0,4,195
9.12728E+17,2,2,22,1,187,21,4.73,2,324
9.12926E+17,3,1.5,21,1,102,13,4.46,2,325
9.13255E+17,3,2,3,1,148,24,4.5,2,306
9.13355E+17,2,1,7,1,95,6,4.67,2,186
9.13689E+17,2,1.5,8,1,110,0,0,2,219
9.1378E+17,4,4,20,1,247,29,4.97,2,242
9.13819E+17,2,1,2,1,124,14,4.64,2,21
9.13831E+17,1,1,22,1,124,1,0,4,186
9.13917E+17,3,2.5,8,1,314,20,4.86,2,290
9.13972E+17,1,1,14,1,79,1,0,4,132
9.14168E+17,2,1,2,1,120,0,0,2,227
9.14558E+17,1,3,12,1,129,14,4.5,2,195
9.14641E+17,2,2,2,1,316,0,0,4,1
9.14717E+17,1,1,12,2,56,8,4.67,2,37
9.1473E+17,1,1,12,2,51,5,4.8,2,31
9.14828E+17,2,2,2,1,843,5,4.8,2,21
9.15129E+17,1,1,2,2,69,2,0,4,235
9.15168E+17,1,1,2,2,69,0,0,4,140
9.15239E+17,1,1,21,1,96,17,4.94,2,347
9.15368E+17,3,1.5,7,1,200,14,4.93,2,12
9.15385E+17,2,1,7,1,99,0,0,4,257
9.15413E+17,1,1,20,1,99,2,0,4,225
9.15541E+17,1,1,2,1,198,0,0,2,111
9.15947E+17,1,1,13,1,130,20,4.95,2,205
9.16052E+17,3,2.5,8,1,400,1,0,2,294
9.16108E+17,2,1.5,17,1,107,28,4.79,2,259
9.16275E+17,1,1,2,1,110,2,0,4,354
9.16734E+17,1,1,22,1,111,0,0,2,315
9.16905E+17,1,1,7,1,100,4,5,4,91
9.16986E+17,1,1,12,2,45,3,4.33,2,16
9.17036E+17,1,1,12,2,95,17,4.41,2,227
9.17043E+17,1,1,12,2,99,8,4.63,2,328
9.17338E+17,1,1,20,1,75,13,4.85,2,302
9.17352E+17,1,1,22,2,50,1,0,4,1
9.17625E+17,4,2,2,1,260,15,5,2,319
9.17662E+17,1,1,16,1,250,5,5,2,273
9.1775E+17,2,1,8,1,116,18,4.61,2,291
9.17752E+17,4,1,21,1,286,15,4.47,2,299
9.17981E+17,1,1.5,2,2,80,3,5,4,1
9.18148E+17,1,1,14,2,39,2,0,4,12
9.18166E+17,4,3.5,2,1,937,0,0,2,1
9.18253E+17,2,2,2,1,131,20,4.71,2,20
9.18326E+17,1,1,2,1,158,18,5,2,176
9.18376E+17,1,1,8,1,160,8,4.78,2,353
9.18397E+17,1,1,21,2,83,11,4.73,2,186
9.18415E+17,1,1,2,1,158,2,0,4,309
9.18922E+17,1,1,22,1,125,2,0,4,157
9.19008E+17,2,1.5,8,1,99,22,4.78,2,304
9.19034E+17,1,1,22,1,80,1,0,4,190
9.19058E+17,1,1,2,2,80,0,0,4,1
9.19121E+17,1,1,11,2,96,19,4.95,1,200
9.19216E+17,2,1,12,1,90,0,0,4,96
9.19556E+17,3,1,6,1,101,18,4.89,2,271
9.19615E+17,2,1,15,1,129,6,5,2,284
9.19638E+17,1,1,3,1,130,15,4.73,2,210
9.19661E+17,3,1,6,1,227,13,4.85,2,8
9.19741E+17,1,1,16,1,75,0,0,4,231
9.19836E+17,5,3.5,8,1,499,5,5,2,358
9.19853E+17,2,2,4,2,68,16,4.19,2,96
9.19882E+17,1,1,8,1,120,7,5,2,253
9.19883E+17,1,2,4,2,55,14,4.5,2,96
9.20019E+17,1,1,20,2,45,10,4.2,2,185
9.2025E+17,1,1,13,1,107,10,5,2,21
9.2044E+17,5,4,23,1,314,2,0,2,167
9.20454E+17,1,1,14,2,48,0,0,4,75
9.2046E+17,1,1,14,2,61,2,0,4,95
9.20486E+17,1,2,7,2,43,0,0,4,4
9.20564E+17,1,1,7,1,179,26,4.3,2,51
9.20622E+17,2,1,11,1,339,22,5,2,198
9.07007E+17,2,1,20,2,55,1,0,2,0
9.21083E+17,1,2,4,2,62,16,4.88,2,102
9.21099E+17,1,2,4,2,65,12,4.5,2,109
9.2165E+17,1,1,2,1,125,13,4.92,2,332
9.21658E+17,1,1,22,1,107,0,0,4,128
9.21672E+17,2,1,6,1,117,0,0,4,185
9.21788E+17,1,1,3,1,216,18,5,2,58
9.22049E+17,2,2,10,1,250,7,5,2,18
9.22087E+17,2,1,22,1,179,7,4.75,1,364
9.22105E+17,5,3,18,1,550,11,4.55,2,354
9.22489E+17,4,2,12,1,220,12,5,2,299
9.22539E+17,2,2,2,1,699,10,4.82,2,11
9.22651E+17,2,1,2,1,160,2,0,1,313
9.22785E+17,1,1,21,2,53,17,4.94,2,96
9.22806E+17,1,1,2,2,97,0,0,4,276
9.22827E+17,1,1,21,2,71,25,4.88,2,110
9.22842E+17,3,1,21,1,201,4,4.75,2,110
9.23124E+17,1,1,5,2,212,0,0,4,294
9.23238E+17,1,1,22,1,125,1,0,4,277
9.08713E+17,2,2,9,2,999,0,0,2,0
9.23241E+17,2,1,13,1,136,27,4.7,2,197
9.23245E+17,5,4,11,1,1600,1,0,2,96
9.23307E+17,1,1,21,2,999,0,0,2,1
9.23335E+17,4,1,2,2,150,0,0,4,1
9.23442E+17,1,1,15,1,82,20,4.95,2,238
9.23491E+17,2,1,6,1,210,7,5,2,355
9.23534E+17,2,2,2,1,607,1,0,2,236
9.23558E+17,3,1,19,1,118,36,4.94,2,321
9.23636E+17,5,2,2,1,264,22,4.95,2,97
9.24011E+17,2,2,16,1,293,2,0,2,218
9.24069E+17,2,1,13,1,127,2,0,4,207
9.24097E+17,3,2,2,1,185,29,5,2,220
9.24246E+17,1,1,2,1,175,16,4.56,2,96
9.24605E+17,8,2.5,1,1,320,2,0,2,210
9.24702E+17,4,2,14,1,337,2,0,2,209
9.24772E+17,2,1,4,1,100,1,0,2,205
9.24774E+17,2,2,12,1,135,1,0,2,196
9.24791E+17,2,1,2,1,123,13,4.62,2,324
9.24872E+17,2,1,4,1,175,4,5,2,18
9.24952E+17,1,1,22,1,94,1,0,4,276
9.24986E+17,5,2,2,1,160,3,4.67,4,332
9.25002E+17,1,1,21,2,58,0,0,2,296
9.25104E+17,3,2,6,1,220,23,4.92,2,166
9.25333E+17,1,1,16,1,143,20,4.95,2,282
9.25338E+17,4,2,2,1,177,34,4.71,2,47
9.25442E+17,2,1.5,7,1,129,25,5,2,274
9.25543E+17,1,1,2,1,156,22,4.95,2,348
9.25649E+17,1,1,8,2,89,34,4.56,2,277
9.26034E+17,1,1,3,1,101,17,4.72,2,207
9.26155E+17,5,2.5,2,1,8194,0,0,4,3
9.10903E+17,1,1,13,2,39,3,3,2,0
9.26232E+17,1,2.5,16,2,70,6,4.83,2,34
9.26246E+17,2,1,8,1,85,2,0,4,114
9.26763E+17,2,1,22,1,150,0,0,4,272
9.269E+17,1,1,15,2,93,4,4.75,3,185
9.26912E+17,2,1,14,1,85,16,4.5,2,236
9.26994E+17,2,1.5,12,2,156,16,5,2,202
9.27001E+17,3,2.5,2,1,540,0,0,2,126
9.27036E+17,2,1,2,1,218,9,4.9,2,214
9.27129E+17,1,1.5,2,1,289,0,0,1,3
9.27242E+17,2,2,2,1,226,1,0,4,313
9.27506E+17,1,1,2,2,65,0,0,4,235
9.27507E+17,1,1.5,2,2,100,1,0,4,26
9.27518E+17,5,1,2,1,176,2,0,2,167
9.27542E+17,1,1,11,1,350,9,5,2,282
9.27578E+17,5,4,11,1,550,10,4.9,2,168
9.27622E+17,1,1,5,1,228,0,0,1,96
9.27625E+17,1,1,11,1,150,1,0,4,9
9.27651E+17,2,1,11,1,102,2,0,4,38
9.27654E+17,1,1,11,1,134,1,0,1,234
9.27692E+17,1,1,2,1,179,17,4.94,2,109
9.27723E+17,2,1,20,1,200,9,4.89,2,282
9.27814E+17,2,1,8,1,153,19,4.89,2,77
9.27973E+17,2,2,2,1,350,20,4.9,2,130
9.28203E+17,7,4,16,1,515,3,5,2,82
9.28288E+17,2,1,22,1,153,26,4.96,2,209
9.28371E+17,2,2.5,2,1,575,4,5,2,317
9.28478E+17,2,1,11,1,103,16,4.44,2,246
9.28559E+17,1,1,2,1,110,2,0,4,36
9.28946E+17,3,2,7,1,325,0,0,4,186
9.29021E+17,2,2,2,1,1480,0,0,4,95
9.29029E+17,2,1,13,1,106,23,4.91,2,288
9.29189E+17,3,2,13,1,271,4,5,2,116
9.29353E+17,1,1,14,2,55,0,0,4,192
9.29357E+17,2,1.5,2,2,160,0,0,4,26
9.29673E+17,4,1,21,1,100,0,0,2,15
9.29778E+17,2,1,11,1,110,0,0,2,80
9.29784E+17,2,2,2,1,190,0,0,4,365
9.2987E+17,3,2,20,1,300,6,4.33,2,220
9.3002E+17,2,1,19,1,148,1,0,2,362
9.30045E+17,1,1,16,1,76,28,5,2,292
9.30063E+17,2,1,9,2,157,3,5,2,248
9.30165E+17,2,1.5,9,2,162,1,0,2,98
9.30189E+17,1,1.5,9,2,112,1,0,2,93
9.30386E+17,2,1,15,1,119,9,4.89,2,193
9.30518E+17,2,1,3,1,166,19,4.95,2,101
9.30597E+17,2,1.5,14,2,121,4,4.5,2,121
9.30608E+17,3,1,2,1,309,18,5,2,321
9.30626E+17,1,1,14,2,200,5,4.6,2,1
9.16232E+17,2,1.5,3,1,278,3,5,2,0
9.3067E+17,2,1,23,1,135,12,5,2,205
9.31086E+17,4,4.5,4,1,569,5,5,2,186
9.31183E+17,1,1,22,1,145,1,0,4,158
9.31238E+17,1,1,22,1,218,4,4.75,2,347
9.31366E+17,2,1.5,17,2,122,2,0,2,1
9.31663E+17,3,1,2,1,189,18,4.58,2,8
9.31826E+17,1,1,23,2,175,9,5,2,204
9.31827E+17,2,1,3,1,164,21,5,2,197
9.31955E+17,1,1,6,2,125,5,4.8,2,335
9.3197E+17,2,1,2,1,189,25,4.92,2,79
9.32698E+17,4,3.5,11,1,1450,1,0,2,207
9.32887E+17,1,1,7,1,149,4,5,2,325
9.32905E+17,2,1.5,20,1,210,21,4.36,2,96
9.32939E+17,2,1,13,1,151,16,4.82,2,200
9.33244E+17,2,1,2,1,350,10,5,2,237
9.33291E+17,1,1,13,1,70,3,4,4,26
9.33341E+17,1,1,5,1,82,2,0,4,79
9.33352E+17,3,1.5,2,2,137,0,0,4,3
9.33384E+17,2,1,4,1,250,12,4.77,1,297
9.33452E+17,4,2,2,1,388,11,5,2,300
9.33492E+17,2,1,22,1,95,1,0,4,214
9.33504E+17,3,1,15,1,115,25,4.92,2,238
9.33515E+17,2,1.5,4,2,158,5,4.8,2,185
9.33591E+17,4,1,23,1,395,9,4.44,2,365
9.33624E+17,2,1,13,1,153,14,4.93,2,2
9.3373E+17,3,2,18,1,209,5,5,2,297
9.33743E+17,1,1,6,1,140,0,0,4,53
9.34083E+17,2,2,2,1,260,2,0,4,294
9.34085E+17,2,2,5,1,176,2,0,4,82
9.34113E+17,2,2,5,1,139,0,0,4,205
9.3413E+17,2,1,2,1,175,20,4.9,2,104
9.34131E+17,2,2,5,1,141,3,5,4,77
9.34147E+17,1,1,5,1,105,0,0,4,23
9.34157E+17,1,1,5,1,74,0,0,4,20
9.34202E+17,2,1,20,1,274,5,4.6,2,203
9.3428E+17,2,1,11,1,108,0,0,4,40
9.34375E+17,1,1,3,1,129,6,5,2,265
9.34477E+17,2,1,10,1,143,16,4.63,2,1
9.34753E+17,3,1,18,1,194,23,4.96,2,82
9.34763E+17,3,2,2,1,136,11,4.55,2,289
9.34777E+17,2,2.5,5,1,500,0,0,4,96
9.34777E+17,1,1,21,1,83,17,4.61,2,326
9.34895E+17,3,1,8,1,94,26,5,2,272
9.349E+17,1,1.5,6,2,106,17,5,2,164
9.34961E+17,1,1,20,2,64,18,4.58,2,44
9.35039E+17,1,1,1,2,115,21,4.76,2,279
9.35047E+17,1,1,13,1,214,0,0,2,16
9.35062E+17,3,2,11,1,291,1,0,2,291
9.35136E+17,1,1,11,3,33,1,0,1,297
9.35509E+17,1,1,22,1,125,1,0,4,173
9.3552E+17,1,1,2,2,190,1,0,2,96
9.35795E+17,3,1,20,1,75,0,0,2,85
9.35813E+17,2,1,3,1,135,11,4.92,2,202
9.35892E+17,2,1,2,1,112,2,0,4,316
9.36235E+17,1,1,12,3,58,8,4.88,2,259
9.3633E+17,1,1,11,1,100,3,4.67,2,325
9.36344E+17,1,2,7,2,48,1,0,4,20
9.36362E+17,1,2,7,2,57,2,0,4,88
9.36368E+17,2,1,4,1,185,9,5,2,46
9.36403E+17,1,1.5,4,2,106,1,0,2,304
9.36403E+17,2,2.5,4,2,179,5,4.8,2,304
9.36486E+17,2,1,1,2,500,0,0,1,96
9.37062E+17,2,1,2,1,152,14,4.94,2,223
9.37132E+17,2,1,15,1,89,11,4.91,2,300
9.37166E+17,3,2.5,13,1,177,14,4.93,2,77
9.37171E+17,2,2,2,1,240,2,0,2,128
9.37191E+17,3,2,8,1,131,9,4.89,2,88
9.37645E+17,1,1,13,1,125,18,4.79,2,249
9.37667E+17,1,1,5,1,128,1,0,4,9
9.37693E+17,1,1,5,1,132,1,0,4,80
9.37701E+17,1,1,5,1,88,2,0,4,25
9.37737E+17,2,1,6,1,92,0,0,4,283
9.37744E+17,3,2.5,17,1,449,8,4.88,2,275
9.37795E+17,1,1.5,2,1,144,0,0,4,191
9.37795E+17,2,1.5,2,1,144,0,0,4,298
9.37969E+17,5,2,16,1,352,3,5,2,339
9.37975E+17,2,2,11,1,118,0,0,4,180
9.37985E+17,2,1,13,1,131,14,4.93,2,112
9.38017E+17,2,2,14,1,250,5,4.8,2,1
9.38266E+17,1,1,3,1,210,3,5,2,198
9.38539E+17,1,1,5,1,104,1,0,4,26
9.38563E+17,4,2,2,1,313,24,4.96,2,171
9.38651E+17,3,2.5,2,1,1200,0,0,2,96
9.39024E+17,2,1,2,1,207,6,5,2,280
9.39416E+17,3,2.5,11,1,800,1,0,2,277
9.39483E+17,1,1,12,2,89,0,0,1,3
9.39503E+17,1,1,2,2,80,0,0,4,280
9.25334E+17,2,1,20,1,150,1,0,4,0
9.39576E+17,1,1,23,1,77,6,3.17,2,107
9.39853E+17,3,2,22,1,470,0,0,2,96
9.39925E+17,3,1,8,2,180,0,0,2,365
9.39928E+17,3,1,2,1,143,35,4.86,2,237
9.39961E+17,1,1,11,1,136,0,0,4,113
9.39966E+17,1,1.5,12,2,65,0,0,4,287
9.40064E+17,0,1,3,1,122,28,4.79,2,286
9.40411E+17,4,2.5,22,1,251,4,5,2,40
9.40583E+17,2,2,11,1,185,0,0,4,97
9.40675E+17,3,1,7,2,269,10,4.64,2,18
9.40675E+17,1,1,10,2,85,19,4.79,2,275
9.4082E+17,3,1,11,1,203,4,4.8,2,201
9.40885E+17,3,2,13,1,253,1,0,1,338
9.40919E+17,1,1,13,1,128,33,4.94,2,314
9.40922E+17,2,1,1,1,252,18,5,2,158
9.40945E+17,5,3.5,2,1,399,0,0,4,62
9.41287E+17,1,1,2,1,130,1,0,4,39
9.41442E+17,3,3,15,1,143,20,4.95,2,309
9.41465E+17,2,1,6,1,114,37,4.85,2,295
9.41651E+17,3,1,15,1,159,0,0,4,203
9.42198E+17,2,1,5,1,112,1,0,4,365
9.42321E+17,2,2,20,1,175,1,0,4,297
9.42795E+17,3,1,7,1,100,1,0,2,96
9.42837E+17,4,2,2,1,143,7,4.33,2,253
9.42846E+17,2,2,5,1,150,0,0,4,179
9.42883E+17,3,1,2,1,3552,1,0,4,153
9.43048E+17,1,2.5,22,1,600,3,5,2,337
9.43143E+17,2,1,21,1,95,10,4.5,2,101
9.43381E+17,1,1,6,1,116,0,0,4,345
9.4349E+17,1,1,16,2,120,10,5,2,351
9.43498E+17,2,1,2,1,120,1,0,4,284
9.43586E+17,2,2,6,1,306,0,0,2,186
9.43588E+17,1,1,5,1,124,2,0,4,53
9.43608E+17,2,2,5,1,130,1,0,4,108
9.43632E+17,1,1,11,2,45,0,0,2,216
9.43645E+17,3,1.5,16,1,383,12,5,2,16
9.43709E+17,5,2,7,1,210,0,0,2,290
9.43727E+17,2,1,3,1,81,19,4.8,2,308
9.43812E+17,1,1,16,1,67,24,4.5,2,111
9.4388E+17,3,1.5,4,1,297,0,0,2,299
9.44155E+17,1,1,13,1,118,2,0,4,142
9.44179E+17,1,1,1,2,67,4,4.5,1,299
9.44202E+17,1,1,1,2,67,3,5,1,307
9.44206E+17,1,1,20,1,70,17,4.88,2,321
9.44211E+17,1,1,1,2,67,5,4.6,1,294
9.44216E+17,1,1,1,2,67,2,0,1,328
9.44226E+17,3,1,9,1,166,31,4.91,2,11
9.44227E+17,5,6,1,2,390,0,0,1,349
9.44261E+17,3,2,2,1,275,3,5,2,276
9.44404E+17,2,2,2,1,375,2,0,2,26
9.44432E+17,2,2,2,1,232,27,4.85,2,166
9.44899E+17,2,1.5,2,1,148,0,0,1,131
9.44911E+17,2,2,2,1,167,0,0,1,96
9.44977E+17,1,1,12,1,119,1,0,4,217
9.45034E+17,2,1,12,2,45,0,0,2,136
9.45135E+17,3,2,7,1,104,19,5,2,210
9.45271E+17,3,2,2,1,457,9,4.33,1,304
9.45394E+17,3,1,20,1,197,15,4.67,2,275
9.45691E+17,2,2,2,1,155,27,4.63,2,110
9.45698E+17,1,1,13,1,300,16,5,2,294
9.45911E+17,3,2,2,1,313,19,4.68,2,131
9.46346E+17,2,2,2,1,144,2,0,4,123
9.46529E+17,1,1,11,1,100,0,0,2,18
9.46548E+17,3,2,14,1,291,8,5,2,117
9.46553E+17,1,1,6,1,115,0,0,4,145
9.46588E+17,3,1,7,1,264,9,4.78,1,119
9.46651E+17,2,1,2,1,140,20,5,2,305
9.46658E+17,1,1,2,1,104,2,0,4,104
9.47193E+17,5,2,7,1,147,6,5,2,199
9.47283E+17,3,1.5,15,1,248,0,0,2,21
9.47312E+17,2,1,13,1,132,0,0,2,96
9.47354E+17,1,1,15,2,70,11,4.64,2,1
9.47404E+17,2,1,13,1,190,23,5,2,262
9.47629E+17,1,1,11,1,175,18,4.72,2,170
9.48023E+17,4,1.5,15,1,219,10,5,2,298
9.48032E+17,2,2,2,1,628,0,0,2,96
9.48621E+17,2,2,2,1,200,1,0,4,206
9.48642E+17,1,1,2,1,165,12,4.92,2,353
9.48652E+17,2,2,7,1,500,1,0,2,294
9.48675E+17,1,1,2,1,200,1,0,4,144
9.48708E+17,3,1,4,1,149,13,4.77,2,347
9.48839E+17,1,2,11,1,229,0,0,4,288
9.48926E+17,1,1,5,1,170,19,4.63,2,120
9.49361E+17,3,1,8,1,176,5,5,2,294
9.49378E+17,2,1,7,1,103,9,4.67,2,302
9.49684E+17,3,1,2,1,243,8,4.75,2,124
9.49968E+17,4,2,2,1,168,5,5,2,57
9.50137E+17,3,1,7,1,108,3,5,2,206
9.50305E+17,2,1.5,20,2,300,0,0,2,324
9.50386E+17,1,1,12,2,130,9,4.44,2,76
9.50752E+17,2,1,1,1,71,3,3.5,2,160
9.50789E+17,1,1,12,2,109,10,4.82,2,76
9.50873E+17,2,2,13,1,160,9,5,2,354
9.50905E+17,1,1,15,2,73,7,5,2,96
9.50905E+17,2,1,8,1,112,14,4.71,2,185
9.50955E+17,5,5,18,1,799,0,0,4,276
9.51039E+17,2,1,16,2,203,3,4.67,2,77
9.51373E+17,1,1,11,1,250,8,5,2,169
9.51433E+17,5,2.5,7,1,464,1,0,2,349
9.51577E+17,2,1,20,1,97,13,4.85,2,257
9.51659E+17,1,1,11,3,35,1,0,2,290
9.51853E+17,2,1.5,15,1,78,13,4.77,2,293
9.51864E+17,1,1,22,1,300,1,0,1,276
9.52143E+17,1,1.5,20,2,99,21,4.81,2,120
9.52247E+17,2,1,6,1,232,8,5,2,276
9.52248E+17,1,1,12,2,107,9,4.67,2,74
9.5294E+17,3,1,22,2,126,33,4.3,1,3
9.52944E+17,1,1,21,2,130,0,0,4,205
9.53125E+17,1,1,2,2,180,1,0,2,96
9.5314E+17,1,1,2,1,125,2,0,4,274
